f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:38 GMT,0
f7fdfb9ecfde:52,Thu, 09 Feb 2017 18:01:38 GMT,0
f7fdfb9ecfde:69,Thu, 09 Feb 2017 18:01:38 GMT,127
f7fdfb9ecfde:52,Thu, 09 Feb 2017 18:01:38 GMT,127
f7fdfb9ecfde:52,Thu, 09 Feb 2017 18:01:38 GMT,0
f7fdfb9ecfde:52,Thu, 09 Feb 2017 18:01:38 GMT,127
f7fdfb9ecfde:52,Thu, 09 Feb 2017 18:01:38 GMT,0
f7fdfb9ecfde:52,Thu, 09 Feb 2017 18:01:38 GMT,127
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:40 GMT,127
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:40 GMT,0
f7fdfb9ecfde:70,Thu, 09 Feb 2017 18:01:41 GMT,0
f7fdfb9ecfde:70,Thu, 09 Feb 2017 18:01:41 GMT,127
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:44 GMT,127
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:44 GMT,0
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:46 GMT,127
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:46 GMT,0
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:46 GMT,127
f7fdfb9ecfde:69,Thu, 09 Feb 2017 18:01:46 GMT,0
f7fdfb9ecfde:73,Thu, 09 Feb 2017 18:01:46 GMT,0
f7fdfb9ecfde:48,Thu, 09 Feb 2017 18:01:47 GMT,0
f7fdfb9ecfde:48,Thu, 09 Feb 2017 18:01:47 GMT,127
f7fdfb9ecfde:68,Thu, 09 Feb 2017 18:01:47 GMT,0
f7fdfb9ecfde:52,Thu, 09 Feb 2017 18:01:47 GMT,0
f7fdfb9ecfde:49,Thu, 09 Feb 2017 18:01:47 GMT,0
f7fdfb9ecfde:49,Thu, 09 Feb 2017 18:01:47 GMT,127
f7fdfb9ecfde:50,Thu, 09 Feb 2017 18:01:47 GMT,0
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:47 GMT,0
f7fdfb9ecfde:48,Thu, 09 Feb 2017 18:01:47 GMT,0
f7fdfb9ecfde:49,Thu, 09 Feb 2017 18:01:47 GMT,0
f7fdfb9ecfde:72,Thu, 09 Feb 2017 18:01:48 GMT,127
f7fdfb9ecfde:73,Thu, 09 Feb 2017 18:01:48 GMT,127
